plant_id,sheet,customer,owner,ssi,tech_detail
64110,Solar,Captona Partners Solar I Finco LLC,Captona Partners Solar I Finco LLC,False,Solar Photovoltaic
66965,Solar,Dimension Energy LLC,Dimension Energy LLC,False,Solar Photovoltaic
63820,Solar,Madison Energy Holdings LLC,Madison Energy Holdings LLC,False,Solar Photovoltaic
58545,Solar,Solar Community I LLC,Solar Community I LLC,False,Solar Photovoltaic
66723,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
62769,Solar,"Columbia City Solar Array, LLC","Columbia City Solar Array, LLC",False,Solar Photovoltaic
67206,Solar,"FRP Columbia County Solar, LLC","FRP Columbia County Solar, LLC",False,Solar Photovoltaic
61585,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
63749,Solar,Mount Hope Solar 1 LLC,Mount Hope Solar 1 LLC,False,Solar Photovoltaic
60776,Solar,Community Foodbank of NJ,Community Foodbank of NJ,False,Solar Photovoltaic
63517,Solar,Duke Energy Group,"Duke Energy Florida, LLC",False,Solar Photovoltaic
65793,Solar,"CVS Energy Holdings, LLC","CVS Energy Holdings, LLC",False,Solar Photovoltaic
67491,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
61881,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
60815,Solar,Tesla Energy,Tesla Inc.,False,Solar Photovoltaic
67492,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
60887,Solar,SoCore 2016 ProjectCo-W3 LLC,SoCore 2016 ProjectCo-W3 LLC,False,Solar Photovoltaic
67942,Solar,DTE Energy,DTE Electric Company,True,Solar Photovoltaic
68699,Solar,"Today's Power, Inc.","Today's Power, Inc.",False,Solar Photovoltaic
69228,Solar,Mound City Solar PV,Mound City Solar PV,False,Solar Photovoltaic
62060,Solar,SoCore Energy LLC,SoCore Energy LLC,False,Solar Photovoltaic
1016,Solar,Fayetteville Public Works Commission,Fayetteville Public Works Commission,False,Solar Photovoltaic
64105,Solar,"Maverick Solar 6, LLC","Maverick Solar 6, LLC",False,Solar Photovoltaic
64106,Solar,"Maverick Solar 7, LLC","Maverick Solar 7, LLC",False,Solar Photovoltaic
67181,Solar,LSE Perseus LLC,LSE Perseus LLC,False,Solar Photovoltaic
66248,Solar,Oklahoma Gas and Electric,Oklahoma Gas & Electric Co,True,Solar Photovoltaic
58618,Solar,"Clean Focus Yield, LLC","Clean Focus Yield, LLC",False,Solar Photovoltaic
59891,Solar,"SP Butler Solar Farm, LLC","SP Butler Solar Farm, LLC",False,Solar Photovoltaic
63694,Solar,SolRiver Capital LLC,SolRiver Capital LLC,False,Solar Photovoltaic
59687,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
59896,Solar,"SP Butler Solar, LLC","SP Butler Solar, LLC",False,Solar Photovoltaic
64002,Solar,Sol Systems,Sol Systems,False,Solar Photovoltaic
57970,Solar,Institutional Self-Generation (various),Butte-Glenn Community College District,False,Solar Photovoltaic
57360,Solar,Avenal Solar Holdings LLC,Avenal Solar Holdings LLC,False,Solar Photovoltaic
65920,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
67100,Solar,"Byrne Solar, LLC","Byrne Solar, LLC",False,Solar Photovoltaic
67285,Solar,"Sun Streams PVS, LLC","Sun Streams PVS, LLC",False,Solar Photovoltaic
67291,Solar,"Sun Streams Expansion, LLC","Sun Streams Expansion, LLC",False,Solar Photovoltaic
59818,Solar,"Shoe Show, Inc.","Shoe Show, Inc.",False,Solar Photovoltaic
66892,Solar,"CES Electron Farm One, LLC","CES Electron Farm One, LLC",False,
64159,Solar,"Morgan Solar 2, LLC","Morgan Solar 2, LLC",False,Solar Photovoltaic
61325,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
59300,Solar,Arevon Energy,"Arevon Energy, Inc.",False,Solar Photovoltaic
61498,Solar,"Hampton Solar II, LLC","Hampton Solar II, LLC",False,Solar Photovoltaic
62692,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
58913,Solar,Golden Springs Development Company LLC,Golden Springs Development Company LLC,False,Solar Photovoltaic
60196,Solar,PNM Resources,PNM Resources,False,Solar Photovoltaic
60197,Solar,PNM Resources,PNM Resources,False,Solar Photovoltaic
60723,Solar,Live Oak Banking Company,Live Oak Banking Company,False,Solar Photovoltaic
59944,Solar,"Conetoe II Solar, LLC","Conetoe II Solar, LLC",False,Solar Photovoltaic
59768,Solar,Kearsarge Solar LLC,Kearsarge Solar LLC,False,Solar Photovoltaic
63830,Solar,"Luminace Solar Illinois 2, LLC","Luminace Solar Illinois 2, LLC",False,Solar Photovoltaic
60188,Solar,"Conetoe Solar, LLC","Conetoe Solar, LLC",False,Solar Photovoltaic
67475,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
61948,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
61842,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
68622,Solar,"Westbound Solar 3, LLC","Westbound Solar 3, LLC",False,Solar Photovoltaic
61485,Solar,"Ecoplexus, Inc","Ecoplexus, Inc",False,Solar Photovoltaic
60032,Solar,"SunE Solar XVI Lessor, LLC","SunE Solar XVI Lessor, LLC",False,Solar Photovoltaic
67142,Solar,Solar Breakers LLC,Solar Breakers LLC,False,Solar Photovoltaic
61505,Solar,Huneke I CSG LLC,Huneke I CSG LLC,False,Solar Photovoltaic
59505,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
65303,Solar,Sun Valley Solar LLC,Sun Valley Solar LLC,False,Solar Photovoltaic
64311,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
63691,Solar,SolRiver Capital LLC,SolRiver Capital LLC,False,Solar Photovoltaic
61287,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
58350,Solar,"McCallum Farm, LLC","McCallum Farm, LLC",False,Solar Photovoltaic
63821,Solar,Madison Energy Holdings LLC,Madison Energy Holdings LLC,False,Solar Photovoltaic
59820,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
62139,Solar,Terraform Power,Terraform Arcadia,True,Solar Photovoltaic
65663,Solar,EDPR CA Solar Park LLC,EDPR CA Solar Park LLC,False,Solar Photovoltaic
62610,Solar,CPS Energy,City of San Antonio - (TX),False,Solar Photovoltaic
59500,Solar,"USF Surry, LLC","USF Surry, LLC",False,Solar Photovoltaic
68589,Solar,AETS OpCo Holdings LLC,AETS OpCo Holdings LLC,False,Solar Photovoltaic
66906,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
60228,Solar,Tesla Energy,Tesla Inc.,False,Solar Photovoltaic
59558,Solar,PNM Resources,PNM Resources,False,Solar Photovoltaic
65664,Solar,EDPR CA Solar Park II LLC,EDPR CA Solar Park II LLC,False,Solar Photovoltaic
61024,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
59908,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
69696,Solar,Dimension Energy LLC,Dimension Energy LLC,False,Solar Photovoltaic
59107,Solar,"Mount Olive Farm, LLC","Mount Olive Farm, LLC",False,Solar Photovoltaic
58912,Solar,Golden Springs Development Company LLC,Golden Springs Development Company LLC,False,Solar Photovoltaic
63684,Solar,CleanCapital Holdings,CleanCapital Holdings,False,Solar Photovoltaic
62073,Solar,NSTAR Electric Company,NSTAR Electric Company,False,Solar Photovoltaic
60494,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
69131,Solar,Hampden Landfill Solar LLC,Hampden Landfill Solar LLC,False,Solar Photovoltaic
62656,Solar,Hunter Solar LLC,Hunter Solar LLC,False,Solar Photovoltaic
67211,Solar,"Pleasant Valley Solar, LLC","Pleasant Valley Solar, LLC",False,Solar Photovoltaic
57588,Solar,Public Service Elec & Gas Co,Public Service Elec & Gas Co,False,Solar Photovoltaic
68967,Solar,Sun Pacific Shippers LP,Sun Pacific Shippers LP,False,Solar Photovoltaic
60791,Solar,Electric Cooperative (various),Sierra Southwest Cooperative,False,Solar Photovoltaic
56481,Solar,SunE Alamosa1 Holdings LLC,SunE Alamosa1 Holdings LLC,False,Solar Photovoltaic
65784,Solar,"DG Connecticut III, LLC","DG Connecticut III, LLC",False,Solar Photovoltaic
57985,Solar,"SunE EPE2, LLC","SunE EPE2, LLC",False,Solar Photovoltaic
69065,Solar,Pivot Energy,Pivot Energy,False,Solar Photovoltaic
64606,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
62712,Solar,"DG Northeast Solar II, LLC","DG Northeast Solar II, LLC",False,Solar Photovoltaic
64222,Solar,"BCSB, LLC","BCSB, LLC",False,Solar Photovoltaic
62480,Solar,Generate NY Community Solar Lessor II,Generate NY Community Solar Lessor II,False,Solar Photovoltaic
61478,Solar,"Ecoplexus, Inc","Ecoplexus, Inc",False,Solar Photovoltaic
57986,Solar,SunE EPE1 LLC,SunE EPE1 LLC,False,Solar Photovoltaic
66712,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
68274,Solar,"Morris Ridge Solar Energy Center, LLC","Morris Ridge Solar Energy Center, LLC",False,Solar Photovoltaic
68048,Solar,AES Wind Generation,AES Clean Energy,True,Solar Photovoltaic
60612,Solar,"Morin Solar 2013, LLC","Morin Solar 2013, LLC",False,Solar Photovoltaic
62600,Solar,"Cookstown Solar Farm, LLC","Cookstown Solar Farm, LLC",False,Solar Photovoltaic
63667,Solar,"Sanford Airport Solar, LLC","Sanford Airport Solar, LLC",False,Solar Photovoltaic
58491,Solar,"Oppidum Renewables USA, LLC","Oppidum Renewables USA, LLC",False,Solar Photovoltaic
65750,Solar,"Sandy River Solar, LLC","Sandy River Solar, LLC",False,Solar Photovoltaic
64571,Solar,Westbound Solar LLC,Westbound Solar LLC,False,Solar Photovoltaic
62772,Solar,BT Coniglio Solar LLC,BT Coniglio Solar LLC,False,Solar Photovoltaic
62004,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
63721,Solar,"Cool Springs Solar, LLC","Cool Springs Solar, LLC",False,Solar Photovoltaic
64818,Solar,"Renewal Energy Alternatives, LLC","Renewal Energy Alternatives, LLC",False,Solar Photovoltaic
64372,Solar,"DG New York CS, LLC","DG New York CS, LLC",False,Solar Photovoltaic
67452,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
67451,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
62240,Solar,CI-II Mitchell Holding LLC,CI-II Mitchell Holding LLC,False,Solar Photovoltaic
69408,Solar,"Burlingame Solar, LLC","Burlingame Solar, LLC",False,Solar Photovoltaic
59898,Solar,"SunEnergy1-Scotland Neck, LLC","SunEnergy1-Scotland Neck, LLC",False,Solar Photovoltaic
57012,Solar,SunE M5 Holdings LLC,SunE M5 Holdings LLC,False,Solar Photovoltaic
65071,Solar,Tesla Energy,Tesla Inc.,False,Solar Photovoltaic
60154,Solar,Golden Springs Development Company LLC,Golden Springs Development Company LLC,False,Solar Photovoltaic
62178,Solar,"Maverick Solar, LLC","Maverick Solar, LLC",False,Solar Photovoltaic
67506,Solar,LSE Indus LLC,LSE Indus LLC,False,Solar Photovoltaic
67792,Solar,SoCore Energy LLC,SoCore Energy LLC,False,Solar Photovoltaic
61512,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
62225,Solar,"NJ Solar 1, LLC","NJ Solar 1, LLC",False,Solar Photovoltaic
60636,Solar,"Bunn Level Farm, LLC","Bunn Level Farm, LLC",False,Solar Photovoltaic
69015,Solar,Pivot Energy,Pivot Energy,False,Solar Photovoltaic
60416,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
63271,Solar,Cubico Sustainable Investments,"Cubico USA, LLC",False,Solar Photovoltaic
65231,Solar,"Hunter Solar, LLC","Hunter Solar, LLC",False,Solar Photovoltaic
59927,Solar,Citizens Enterprises Corporation,Citizens Enterprises Corporation,False,Solar Photovoltaic
64461,Solar,"May Shannon Solar, LLC","May Shannon Solar, LLC",False,Solar Photovoltaic
68696,Solar,"Today's Power, Inc.","Today's Power, Inc.",False,Solar Photovoltaic
68886,Solar,Dimension Energy LLC,Dimension Energy LLC,False,Solar Photovoltaic
66229,Solar,Generate NY Community Solar Lessor III,Generate NY Community Solar Lessor III,False,Solar Photovoltaic
63094,Solar,Santa Barbara County,Santa Barbara County,False,Solar Photovoltaic
60889,Solar,SoCore 2016 ProjectCo-W1 LLC,SoCore 2016 ProjectCo-W1 LLC,False,Solar Photovoltaic
62598,Solar,Connell East LLC.,Connell East LLC.,False,Solar Photovoltaic
68336,Solar,"DG Sand Prairie, LLC","DG Sand Prairie, LLC",False,Solar Photovoltaic
65329,Solar,"CleanLight Energy, LLC","CleanLight Energy, LLC",False,Solar Photovoltaic
63748,Solar,Mount Hope Solar 2 LLC,Mount Hope Solar 2 LLC,False,Solar Photovoltaic
67478,Solar,LSE Phoenix LLC,LSE Phoenix LLC,False,Solar Photovoltaic
58915,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
57361,Solar,Avenal Solar Holdings LLC,Avenal Solar Holdings LLC,False,Solar Photovoltaic
64416,Solar,"Sandoval Holdco, LLC","Sandoval Holdco, LLC",False,Solar Photovoltaic
60957,Solar,SoCore 2016 ProjectCo-W1 LLC,SoCore 2016 ProjectCo-W1 LLC,False,Solar Photovoltaic
58029,Solar,"Luminace Solar Federal, LLC","Luminace Solar Federal, LLC",False,Solar Photovoltaic
60863,Solar,"American Electric Power Company, Inc.","East Kentucky Power Coop, Inc",True,Solar Photovoltaic
66817,Solar,NY USLE Copenhagen CR194 LLC,NY USLE Copenhagen CR194 LLC,False,Solar Photovoltaic
61959,Solar,"Coolidge Solar I, LLC","Coolidge Solar I, LLC",False,Solar Photovoltaic
64965,Solar,"RPNY Solar 2, LLC","RPNY Solar 2, LLC",False,Solar Photovoltaic
64786,Solar,SPG IL Hurricane Creek Solar LLC,SPG IL Hurricane Creek Solar LLC,False,Solar Photovoltaic
63468,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
58275,Solar,"Evergreen Wind, LLC","Evergreen Wind, LLC",False,Solar Photovoltaic
57007,Solar,SunE CPA CDC2 LLC,SunE CPA CDC2 LLC,False,Solar Photovoltaic
57010,Solar,SunE M5 Holdings LLC,SunE M5 Holdings LLC,False,Solar Photovoltaic
64499,Solar,"Bullhead Solar, LLC","Bullhead Solar, LLC",False,Solar Photovoltaic
56938,Solar,SunE NC Progress 1 LLC,SunE NC Progress 1 LLC,False,Solar Photovoltaic
57008,Solar,SunE U6 Holdings LLC,SunE U6 Holdings LLC,False,Solar Photovoltaic
66490,Solar,Generate NY Community Solar VI,Generate NY Community Solar VI,False,Solar Photovoltaic
66346,Solar,SolRiver Capital LLC,SolRiver Capital LLC,False,Solar Photovoltaic
58541,Solar,SunGen Sharon 1 LLC,SunGen Sharon 1 LLC,False,Solar Photovoltaic
61010,Solar,"Bullock Road Solar 1, LLC","Bullock Road Solar 1, LLC",False,Solar Photovoltaic
66344,Solar,SolRiver Capital LLC,SolRiver Capital LLC,False,Solar Photovoltaic
64275,Solar,"Bulloch County GA S1, LLC","Bulloch County GA S1, LLC",False,Solar Photovoltaic
67019,Solar,Geronimo Power,Geronimo Power,True,Solar Photovoltaic
58017,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
64146,Solar,Duke Energy Group,"Duke Energy Florida, LLC",False,Solar Photovoltaic
59634,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
63082,Solar,PNM Resources,PNM Resources,False,Solar Photovoltaic
63313,Solar,Geronimo Power,Geronimo Power,True,Solar Photovoltaic
61882,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
59814,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
69712,Solar,"Hero Drive Solar Project 2023, LLC","Hero Drive Solar Project 2023, LLC",False,Solar Photovoltaic
61022,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
64427,Solar,Kennecott Utah Copper,Kennecott Utah Copper,False,Solar Photovoltaic
60489,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
68151,Solar,"ESCA-PLD-FONTANA1, LLC","ESCA-PLD-FONTANA1, LLC",False,Solar Photovoltaic
61202,Solar,"Imperial Valley Solar 3, LLC","Imperial Valley Solar 3, LLC",False,Solar Photovoltaic
57758,Solar,Constellation Energy Corp.,Constellation Solar Horizons LLC,True,Solar Photovoltaic
64512,Solar,North Carolina El Member Corp,North Carolina El Member Corp,False,Solar Photovoltaic
59916,Solar,"SunE DB13, LLC","SunE DB13, LLC",False,Solar Photovoltaic
66542,Solar,Bulldog Solar LLC,Bulldog Solar LLC,False,Solar Photovoltaic
65307,Solar,"Sunnybrook Farm Solar, LLC","Sunnybrook Farm Solar, LLC",False,Solar Photovoltaic
66504,Solar,"Solar DG NY Sunnyside 1, LLC","Solar DG NY Sunnyside 1, LLC",False,Solar Photovoltaic
67574,Solar,"Solar DG NY Sunnyside 2, LLC","Solar DG NY Sunnyside 2, LLC",False,Solar Photovoltaic
58037,Solar,"Luminace Solar Arizona, LLC","Luminace Solar Arizona, LLC",False,Solar Photovoltaic
68161,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
60153,Solar,Golden Springs Development Company LLC,Golden Springs Development Company LLC,False,Solar Photovoltaic
60151,Solar,Golden Springs Development Company LLC,Golden Springs Development Company LLC,False,Solar Photovoltaic
59510,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
64647,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
67203,Solar,Emera Group (TECO),Tampa Electric Co,False,Solar Photovoltaic
58662,Solar,Valta Energy,Valta Energy,False,Solar Photovoltaic
58276,Solar,"Evergreen Wind, LLC","Evergreen Wind, LLC",False,Solar Photovoltaic
62303,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
57523,Solar,PG&E Group,Pacific Gas & Electric Co.,False,Solar Photovoltaic
64104,Solar,"Maverick Solar 4, LLC","Maverick Solar 4, LLC",False,Solar Photovoltaic
64538,Solar,Corazon Energy LLC,Corazon Energy LLC,False,Solar Photovoltaic
61807,Solar,Duke Energy Group,"Duke Energy Florida, LLC",False,Solar Photovoltaic
62099,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
67213,Solar,Helios Energy New York 2 LLC,Helios Energy New York 2 LLC,False,Solar Photovoltaic
64679,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
63358,Solar,OwnSolar,OwnSolar,False,Solar Photovoltaic
60678,Solar,"GASNA 6P, LLC","GASNA 6P, LLC",False,Solar Photovoltaic
50061,Solar,Institutional Self-Generation (various),San Diego State University,False,Solar Photovoltaic
64049,Solar,"California PV Energy 3, LLC","California PV Energy 3, LLC",False,Solar Photovoltaic
60450,Solar,Terraform Power,Terraform Arcadia,True,Solar Photovoltaic
63081,Solar,PNM Resources,PNM Resources,False,Solar Photovoltaic
66574,Solar,"San Juan Solar I, LLC","San Juan Solar I, LLC",False,Solar Photovoltaic
60304,Solar,"San Isabel Solar, LLC","San Isabel Solar, LLC",False,Solar Photovoltaic
61971,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
63504,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
63211,Solar,Invenergy North America,Invenergy Services LLC,True,Solar Photovoltaic
63882,Solar,Invenergy North America,Invenergy Services LLC,True,Solar Photovoltaic
63204,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
58374,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
61693,Solar,John Laing US Solar Corp.,John Laing US Solar Corp.,False,Solar Photovoltaic
57563,Solar,Pinnacle West / APS,Arizona Public Service Co,False,Solar Photovoltaic
63312,Solar,Geronimo Power,Geronimo Power,True,Solar Photovoltaic
60834,Solar,"Hwy 14 Holdco, LLC","Hwy 14 Holdco, LLC",False,Solar Photovoltaic
63396,Solar,Buffalo Garden LLC,Buffalo Garden LLC,False,Solar Photovoltaic
59564,Solar,"Hutchinson Solar, LLC","Hutchinson Solar, LLC",False,Solar Photovoltaic
58864,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
64081,Solar,"Sunflower County Solar Project, LLC","Sunflower County Solar Project, LLC",False,Solar Photovoltaic
62090,Solar,NSTAR Electric Company,NSTAR Electric Company,False,Solar Photovoltaic
59742,Solar,"Holy Cross Electric Assn, Inc","Holy Cross Electric Assn, Inc",False,Solar Photovoltaic
60044,Solar,"Buckthorn Westex, LLC","Buckthorn Westex, LLC",False,Solar Photovoltaic
60638,Solar,"Sunflower Solar, LLC","Sunflower Solar, LLC",False,Solar Photovoltaic
66408,Solar,"Buena Vista Energy Center, LLC","Buena Vista Energy Center, LLC",False,Solar Photovoltaic
69241,Solar,"Buckheart Creek Solar 1, LLC","Buckheart Creek Solar 1, LLC",False,Solar Photovoltaic
58735,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
57004,Solar,SunE WG113 Moreno Valley LLC,SunE WG113 Moreno Valley LLC,False,Solar Photovoltaic
63594,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
60637,Solar,"Cork Oak Solar, LLC","Cork Oak Solar, LLC",False,Solar Photovoltaic
57317,Solar,Avangrid Renewables,Avangrid Power LLC,True,Solar Photovoltaic
61472,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
61605,Solar,"Onsite Partners, LLC","Onsite Partners, LLC",False,Solar Photovoltaic
65827,Solar,"NY Lodi I, LLC","NY Lodi I, LLC",False,Solar Photovoltaic
59900,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
59413,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
60150,Solar,"Novis Renewables, LLC","Novis Renewables, LLC",False,Solar Photovoltaic
66940,Solar,LSE Pegasus LLC,LSE Pegasus LLC,False,Solar Photovoltaic
64508,Solar,North Carolina El Member Corp,North Carolina El Member Corp,False,Solar Photovoltaic
63663,Solar,"Mt Hope Solar, LLC","Mt Hope Solar, LLC",False,Solar Photovoltaic
58345,Solar,"Mt. Olive Farm 2, LLC","Mt. Olive Farm 2, LLC",False,Solar Photovoltaic
65083,Solar,NuGen Capital Management,NuGen Capital Management,False,Solar Photovoltaic
67486,Solar,Standard Solar,Standard Solar,False,Solar Photovoltaic
62025,Solar,Ecos Energy LLC,Ecos Energy LLC,False,Solar Photovoltaic
67051,Solar,SolRiver Capital LLC,SolRiver Capital LLC,False,Solar Photovoltaic
59826,Solar,EDP Renewables (North America),EDP Renewables North America LLC,True,Solar Photovoltaic
68978,Solar,Sunset Ridge Solar LLC,Sunset Ridge Solar LLC,False,Solar Photovoltaic
57384,Solar,Public Service Elec & Gas Co,Public Service Elec & Gas Co,False,Solar Photovoltaic
67084,Solar,"Township Road 215 Solar Project 2021, LLC","Township Road 215 Solar Project 2021, LLC",False,Solar Photovoltaic
69028,Solar,Dominion Energy Group,Dominion Renewable Energy,False,Solar Photovoltaic
58600,Solar,"Evergreen Wind, LLC","Evergreen Wind, LLC",False,Solar Photovoltaic
63434,Solar,Maston Garden LLC,Maston Garden LLC,False,Solar Photovoltaic
65039,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
64477,Solar,TransAlta,TransAlta Corporation,True,Solar Photovoltaic
67692,Solar,Duke Energy Group,"Duke Energy Florida, LLC",False,Solar Photovoltaic
60917,Solar,Dominion Energy Group,Dominion Renewable Energy,False,Solar Photovoltaic
57461,Solar,Brookfield Renewable,Deriva Energy,True,Solar Photovoltaic
67097,Solar,Alliant Energy,Interstate Power and Light Co,True,Solar Photovoltaic
66180,Solar,"Agilitas Energy, Inc.","Agilitas Energy, Inc.",False,Solar Photovoltaic
63551,Solar,"Samoset Solar, LLC","Samoset Solar, LLC",False,Solar Photovoltaic
67461,Solar,Madison Energy Investments LLC,Madison Energy Investments LLC,False,Solar Photovoltaic
61353,Solar,"Imperial Valley Solar 2, LLC","Imperial Valley Solar 2, LLC",False,Solar Photovoltaic
65348,Solar,NJR Clean Energy Ventures III Corporation,NJR Clean Energy Ventures III Corporation,False,Solar Photovoltaic
61977,Solar,Terraform Power,Terraform Arcadia,True,Solar Photovoltaic
60535,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
66049,Solar,Madison Energy Holdings LLC,Madison Energy Holdings LLC,False,Solar Photovoltaic
61308,Solar,"Sampson Road Solar, LLC","Sampson Road Solar, LLC",False,Solar Photovoltaic
65864,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
61096,Solar,"Sampson Solar, LLC","Sampson Solar, LLC",False,Solar Photovoltaic
58536,Solar,OCI Energy LLC,OCI Energy LLC,False,Solar Photovoltaic
59470,Solar,"Novis Renewables, LLC","Novis Renewables, LLC",False,Solar Photovoltaic
67111,Solar,"NextGrid Corkwood, LLC","NextGrid Corkwood, LLC",False,Solar Photovoltaic
63899,Solar,CleanCapital Holdings,CleanCapital Holdings,False,Solar Photovoltaic
58512,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
63883,Solar,Invenergy North America,Invenergy Services LLC,True,Solar Photovoltaic
63464,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
59274,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
60507,Solar,Tesla Energy,Tesla Inc.,False,Solar Photovoltaic
61844,Solar,"Adapture Renewables, Inc.","Adapture Renewables, Inc.",False,Solar Photovoltaic
68407,Solar,Dimension Energy LLC,Dimension Energy LLC,False,Solar Photovoltaic
58383,Solar,Pinnacle West / APS,Arizona Public Service Co,False,Solar Photovoltaic
66936,Solar,Madison Energy Holdings LLC,Madison Energy Holdings LLC,False,Solar Photovoltaic
67001,Solar,"Aspen Creek Power Holdings, LLC","Aspen Creek Power Holdings, LLC",False,Solar Photovoltaic
67217,Solar,"Sunny Rock Solar, LLC","Sunny Rock Solar, LLC",False,Solar Photovoltaic
60713,Solar,Sunrise Community Solar,Sunrise Community Solar,False,Solar Photovoltaic
64155,Solar,"JSD Flatwood PV-1, LLC","JSD Flatwood PV-1, LLC",False,Solar Photovoltaic
58381,Solar,Municipal / Public Utility (various),City of Bryan - (OH),False,Solar Photovoltaic
61763,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
68749,Solar,Superior Almond Hulling,Superior Almond Hulling,False,Solar Photovoltaic
58488,Solar,"Bryan Solar, LLC","Bryan Solar, LLC",False,Solar Photovoltaic
67071,Solar,"Sunlight Road Solar, LLC","Sunlight Road Solar, LLC",False,Solar Photovoltaic
64028,Solar,"California PV Energy 3, LLC","California PV Energy 3, LLC",False,Solar Photovoltaic
64096,Solar,CleanCapital Holdings,CleanCapital Holdings,False,Solar Photovoltaic
57904,Solar,SS San Antonio West LLC,SS San Antonio West LLC,False,Solar Photovoltaic
61523,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
64992,Solar,Madison Energy Holdings LLC,Madison Energy Holdings LLC,False,Solar Photovoltaic
59663,Solar,"SRE Utility Solar 1, LLC","SRE Utility Solar 1, LLC",False,Solar Photovoltaic
59638,Solar,Arevon Energy,"Arevon Energy, Inc.",False,Solar Photovoltaic
