site,signature,n_blocks,age_years,horizon_months,R_now,R_future,cond_prob_failure,expected_failures,expected_failures_block_level,beta,eta,distribution,loglik,stratum,credibility_Z,left_truncated
Mitchell Creek,UNATTRIBUTED,42,1.081,36,0.829999,0.399645,0.5185,0.5185,21.777,1.2,4.3863,weibull,,fleet,0.216,True
"Mitchell Solar, LLC",BOS_INTERMITTENT,1,11.001,12,0.180681,0.146689,0.188135,0.188135,0.1881,1.3211,7.3259,weibull,,fleet,1.0,True
"Mitchell Solar, LLC",BOS_INTERMITTENT,1,11.001,24,0.180681,0.11842,0.344594,0.344594,0.3446,1.3211,7.3259,weibull,,fleet,1.0,True
"Mitchell Solar, LLC",BOS_INTERMITTENT,1,11.001,36,0.180681,0.095087,0.473728,0.473728,0.4737,1.3211,7.3259,weibull,,fleet,1.0,True
Meadowlark Solar,OUTAGE_FULL,12,7.25,12,0.648529,0.604943,0.067207,0.067207,0.8065,1.153,14.9815,weibull,,fleet,1.0,True
Meadowlark Solar,OUTAGE_FULL,12,7.25,24,0.648529,0.56355,0.131033,0.131033,1.5724,1.153,14.9815,weibull,,fleet,1.0,True
Meadowlark Solar,OUTAGE_FULL,12,7.25,36,0.648529,0.524368,0.19145,0.19145,2.2974,1.153,14.9815,weibull,,fleet,1.0,True
Meadowbrook Solar Farm,OUTAGE_FULL,5,9.081,12,0.570365,0.530811,0.069348,0.069348,0.3467,1.153,14.9815,weibull,,fleet,1.0,True
Meadowbrook Solar Farm,OUTAGE_FULL,5,9.081,24,0.570365,0.493456,0.134841,0.134841,0.6742,1.153,14.9815,weibull,,fleet,1.0,True
Meadowbrook Solar Farm,OUTAGE_FULL,5,9.081,36,0.570365,0.458265,0.19654,0.19654,0.9827,1.153,14.9815,weibull,,fleet,1.0,True
"Mitchell Solar, LLC",UNATTRIBUTED,1,11.001,12,0.049082,0.035226,0.282317,0.282317,0.2823,1.2,4.3863,weibull,,fleet,1.0,True
"Mitchell Solar, LLC",UNATTRIBUTED,1,11.001,24,0.049082,0.02514,0.487797,0.487797,0.4878,1.2,4.3863,weibull,,fleet,1.0,True
"Mitchell Solar, LLC",UNATTRIBUTED,1,11.001,36,0.049082,0.017849,0.636355,0.636355,0.6364,1.2,4.3863,weibull,,fleet,1.0,True
McKenzie Farm,UNATTRIBUTED,3,12.0,12,0.035234,0.025146,0.286308,0.286308,0.8589,1.2,4.3863,weibull,,fleet,1.0,True
McKenzie Farm,UNATTRIBUTED,3,12.0,24,0.035234,0.017853,0.493303,0.493303,1.4799,1.2,4.3863,weibull,,fleet,1.0,True
McKenzie Farm,UNATTRIBUTED,3,12.0,36,0.035234,0.012612,0.642032,0.642032,1.9261,1.2,4.3863,weibull,,fleet,1.0,True
Meadowbrook Solar Farm,TRACKER,5,9.081,12,0.752096,0.727062,0.033286,0.033286,0.1664,1.0748,29.209,weibull,,fleet,1.0,True
Meadowbrook Solar Farm,TRACKER,5,9.081,24,0.752096,0.702683,0.065699,0.065699,0.3285,1.0748,29.209,weibull,,fleet,1.0,True
Meadowbrook Solar Farm,TRACKER,5,9.081,36,0.752096,0.678966,0.097235,0.097235,0.4862,1.0748,29.209,weibull,,fleet,1.0,True
Meadowbrook Solar Farm,UNATTRIBUTED,5,9.081,12,0.091194,0.066232,0.273724,0.273724,1.3686,1.2,4.3863,weibull,,fleet,1.0,True
Meadowbrook Solar Farm,UNATTRIBUTED,5,9.081,24,0.091194,0.047795,0.475898,0.475898,2.3795,1.2,4.3863,weibull,,fleet,1.0,True
Meadowbrook Solar Farm,UNATTRIBUTED,5,9.081,36,0.091194,0.034286,0.624035,0.624035,3.1202,1.2,4.3863,weibull,,fleet,1.0,True
Mocksville Farm,BOS_INTERMITTENT,3,13.081,12,0.116362,0.093396,0.197367,0.197367,0.5921,1.3211,7.3259,weibull,,fleet,1.0,True
Mocksville Farm,BOS_INTERMITTENT,3,13.081,24,0.116362,0.074583,0.359042,0.359042,1.0771,1.3211,7.3259,weibull,,fleet,1.0,True
Mocksville Farm,BOS_INTERMITTENT,3,13.081,36,0.116362,0.059272,0.490623,0.490623,1.4719,1.3211,7.3259,weibull,,fleet,1.0,True
Moapa Southern Paiute,OUTAGE_FULL,138,8.999,12,0.573712,0.533976,0.06926,0.06926,9.5579,1.153,14.9815,weibull,,fleet,1.0,True
Moapa Southern Paiute,OUTAGE_FULL,138,8.999,24,0.573712,0.496442,0.134683,0.134683,18.5863,1.153,14.9815,weibull,,fleet,1.0,True
Moapa Southern Paiute,OUTAGE_FULL,138,8.999,36,0.573712,0.461075,0.19633,0.19633,27.0935,1.153,14.9815,weibull,,fleet,1.0,True
Moapa Southern Paiute,SOILING,138,8.999,12,0.678063,0.643115,0.05154,0.05154,7.1125,1.2118,19.6348,weibull,,fleet,1.0,True
Moapa Southern Paiute,SOILING,138,8.999,24,0.678063,0.609277,0.101444,0.101444,13.9992,1.2118,19.6348,weibull,,fleet,1.0,True
Moapa Southern Paiute,SOILING,138,8.999,36,0.678063,0.576613,0.149617,0.149617,20.6472,1.2118,19.6348,weibull,,fleet,1.0,True
"Mitchell Solar, LLC",OUTAGE_FULL,1,11.001,12,0.496392,0.461028,0.071243,0.071243,0.0712,1.153,14.9815,weibull,,fleet,1.0,True
"Mitchell Solar, LLC",OUTAGE_FULL,1,11.001,24,0.496392,0.427777,0.138228,0.138228,0.1382,1.153,14.9815,weibull,,fleet,1.0,True
"Mitchell Solar, LLC",OUTAGE_FULL,1,11.001,36,0.496392,0.396572,0.201092,0.201092,0.2011,1.153,14.9815,weibull,,fleet,1.0,True
Misae Solar,OUTAGE_FULL,131,5.916,12,0.709933,0.663535,0.065355,0.065355,8.5615,1.153,14.9815,weibull,,fleet,1.0,True
Misae Solar,OUTAGE_FULL,131,5.916,24,0.709933,0.61923,0.127763,0.127763,16.7369,1.153,14.9815,weibull,,fleet,1.0,True
Misae Solar,OUTAGE_FULL,131,5.916,36,0.709933,0.577102,0.187103,0.187103,24.5105,1.153,14.9815,weibull,,fleet,1.0,True
Misae Solar,TRACKER,131,5.916,12,0.83548,0.80848,0.032317,0.032317,4.2335,1.0748,29.209,weibull,,fleet,1.0,True
Misae Solar,TRACKER,131,5.916,24,0.83548,0.782072,0.063925,0.063925,8.3741,1.0748,29.209,weibull,,fleet,1.0,True
Misae Solar,TRACKER,131,5.916,36,0.83548,0.756287,0.094787,0.094787,12.417,1.0748,29.209,weibull,,fleet,1.0,True
Mocksville Farm,BLOCK_OUTAGE,3,13.081,12,0.233607,0.205925,0.118498,0.118498,0.3555,1.1292,9.3899,weibull,,fleet,1.0,True
Mocksville Farm,BLOCK_OUTAGE,3,13.081,24,0.233607,0.181312,0.223857,0.223857,0.6716,1.1292,9.3899,weibull,,fleet,1.0,True
Mocksville Farm,BLOCK_OUTAGE,3,13.081,36,0.233607,0.159466,0.317372,0.317372,0.9521,1.1292,9.3899,weibull,,fleet,1.0,True
Mechanicsville Solar,TRACKER,6,5.248,12,0.853824,0.826454,0.032056,0.032056,0.1923,1.0748,29.209,weibull,,fleet,1.0,True
Mechanicsville Solar,TRACKER,6,5.248,24,0.853824,0.799646,0.063453,0.063453,0.3807,1.0748,29.209,weibull,,fleet,1.0,True
Mechanicsville Solar,TRACKER,6,5.248,36,0.853824,0.773442,0.094143,0.094143,0.5649,1.0748,29.209,weibull,,fleet,1.0,True
Meadows PV 1,SOILING,10,9.5,12,0.660419,0.626018,0.05209,0.05209,0.5209,1.2118,19.6348,weibull,,fleet,1.0,True
Meadows PV 1,SOILING,10,9.5,24,0.660419,0.592762,0.102446,0.102446,1.0245,1.2118,19.6348,weibull,,fleet,1.0,True
Meadows PV 1,SOILING,10,9.5,36,0.660419,0.560702,0.150991,0.150991,1.5099,1.2118,19.6348,weibull,,fleet,1.0,True
Meadows PV 1,TRACKER,10,9.5,12,0.74153,0.71677,0.033391,0.033391,0.3339,1.0748,29.209,weibull,,fleet,1.0,True
Meadows PV 1,TRACKER,10,9.5,24,0.74153,0.692668,0.065893,0.065893,0.6589,1.0748,29.209,weibull,,fleet,1.0,True
Meadows PV 1,TRACKER,10,9.5,36,0.74153,0.669227,0.097505,0.097505,0.9751,1.0748,29.209,weibull,,fleet,1.0,True
Misenheimer Farm,OUTAGE_FULL,3,10.001,12,0.533897,0.496368,0.070293,0.070293,0.2109,1.153,14.9815,weibull,,fleet,1.0,True
Misenheimer Farm,OUTAGE_FULL,3,10.001,24,0.533897,0.461005,0.136529,0.136529,0.4096,1.153,14.9815,weibull,,fleet,1.0,True
Misenheimer Farm,OUTAGE_FULL,3,10.001,36,0.533897,0.427755,0.198806,0.198806,0.5964,1.153,14.9815,weibull,,fleet,1.0,True
Misenheimer Farm,SOILING,3,10.001,12,0.643045,0.609209,0.052618,0.052618,0.1579,1.2118,19.6348,weibull,,fleet,1.0,True
Misenheimer Farm,SOILING,3,10.001,24,0.643045,0.576547,0.103411,0.103411,0.3102,1.2118,19.6348,weibull,,fleet,1.0,True
Misenheimer Farm,SOILING,3,10.001,36,0.643045,0.5451,0.152313,0.152313,0.4569,1.2118,19.6348,weibull,,fleet,1.0,True
Medford DPC Solar,BLOCK_OUTAGE,1,8.83,12,0.393419,0.348879,0.113213,0.113213,0.1132,1.1292,9.3899,weibull,,fleet,1.0,True
Medford DPC Solar,BLOCK_OUTAGE,1,8.83,24,0.393419,0.308889,0.21486,0.21486,0.2149,1.1292,9.3899,weibull,,fleet,1.0,True
Medford DPC Solar,BLOCK_OUTAGE,1,8.83,36,0.393419,0.273083,0.305873,0.305873,0.3059,1.1292,9.3899,weibull,,fleet,1.0,True
Mechanicsville Solar,BOS_INTERMITTENT,6,5.248,12,0.525358,0.444655,0.153614,0.153614,0.9217,1.3211,7.3259,weibull,,fleet,1.0,True
Mechanicsville Solar,BOS_INTERMITTENT,6,5.248,24,0.525358,0.373042,0.289927,0.289927,1.7396,1.3211,7.3259,weibull,,fleet,1.0,True
Mechanicsville Solar,BOS_INTERMITTENT,6,5.248,36,0.525358,0.310476,0.409019,0.409019,2.4541,1.3211,7.3259,weibull,,fleet,1.0,True
Mechanicsville Solar,OUTAGE_FULL,6,5.248,12,0.742017,0.694306,0.064299,0.064299,0.3858,1.153,14.9815,weibull,,fleet,1.0,True
Mechanicsville Solar,OUTAGE_FULL,6,5.248,24,0.742017,0.64859,0.12591,0.12591,0.7555,1.153,14.9815,weibull,,fleet,1.0,True
Mechanicsville Solar,OUTAGE_FULL,6,5.248,36,0.742017,0.605001,0.184654,0.184654,1.1079,1.153,14.9815,weibull,,fleet,1.0,True
Mechanicsville Solar,SOILING,6,5.248,12,0.816991,0.779038,0.046454,0.046454,0.2787,1.2118,19.6348,weibull,,fleet,1.0,True
Mechanicsville Solar,SOILING,6,5.248,24,0.816991,0.741626,0.092247,0.092247,0.5535,1.2118,19.6348,weibull,,fleet,1.0,True
Mechanicsville Solar,SOILING,6,5.248,36,0.816991,0.704978,0.137104,0.137104,0.8226,1.2118,19.6348,weibull,,fleet,1.0,True
Minnie Solar,TRACKER,2,9.667,12,0.737349,0.712698,0.033431,0.033431,0.0669,1.0748,29.209,weibull,,fleet,1.0,True
Minnie Solar,TRACKER,2,9.667,24,0.737349,0.688707,0.065969,0.065969,0.1319,1.0748,29.209,weibull,,fleet,1.0,True
Minnie Solar,TRACKER,2,9.667,36,0.737349,0.665376,0.09761,0.09761,0.1952,1.0748,29.209,weibull,,fleet,1.0,True
Minster 3,BLOCK_OUTAGE,1,3.001,12,0.758988,0.682774,0.100416,0.100416,0.1004,1.1292,9.3899,weibull,,fleet,0.583,True
Minster 3,BLOCK_OUTAGE,1,3.001,24,0.758988,0.612061,0.193583,0.193583,0.1936,1.1292,9.3899,weibull,,fleet,0.583,True
Minster 3,BLOCK_OUTAGE,1,3.001,36,0.758988,0.547094,0.27918,0.27918,0.2792,1.1292,9.3899,weibull,,fleet,0.583,True
Minster 3,BOS_INTERMITTENT,1,3.001,12,0.735261,0.637827,0.132517,0.132517,0.1325,1.3211,7.3259,weibull,,fleet,0.583,True
Minster 3,BOS_INTERMITTENT,1,3.001,24,0.735261,0.546709,0.256442,0.256442,0.2564,1.3211,7.3259,weibull,,fleet,0.583,True
Minster 3,BOS_INTERMITTENT,1,3.001,36,0.735261,0.463814,0.369184,0.369184,0.3692,1.3211,7.3259,weibull,,fleet,0.583,True
Mission Solar LLC,OUTAGE_FULL,1,11.001,12,0.496392,0.461028,0.071243,0.071243,0.0712,1.153,14.9815,weibull,,fleet,1.0,True
Mission Solar LLC,OUTAGE_FULL,1,11.001,24,0.496392,0.427777,0.138228,0.138228,0.1382,1.153,14.9815,weibull,,fleet,1.0,True
Mission Solar LLC,OUTAGE_FULL,1,11.001,36,0.496392,0.396572,0.201092,0.201092,0.2011,1.153,14.9815,weibull,,fleet,1.0,True
Mission Solar LLC,SOILING,1,11.001,12,0.609232,0.576569,0.053613,0.053613,0.0536,1.2118,19.6348,weibull,,fleet,1.0,True
Mission Solar LLC,SOILING,1,11.001,24,0.609232,0.545121,0.105232,0.105232,0.1052,1.2118,19.6348,weibull,,fleet,1.0,True
Mission Solar LLC,SOILING,1,11.001,36,0.609232,0.514914,0.154814,0.154814,0.1548,1.2118,19.6348,weibull,,fleet,1.0,True
Mission Solar LLC,TRACKER,1,11.001,12,0.704628,0.680857,0.033736,0.033736,0.0337,1.0748,29.209,weibull,,fleet,1.0,True
Mission Solar LLC,TRACKER,1,11.001,24,0.704628,0.657746,0.066534,0.066534,0.0665,1.0748,29.209,weibull,,fleet,1.0,True
Mission Solar LLC,TRACKER,1,11.001,36,0.704628,0.635293,0.098399,0.098399,0.0984,1.0748,29.209,weibull,,fleet,1.0,True
Mira Loma,BLOCK_OUTAGE,1,14.084,12,0.205871,0.181265,0.119525,0.119525,0.1195,1.1292,9.3899,weibull,,fleet,1.0,True
Mira Loma,BLOCK_OUTAGE,1,14.084,24,0.205871,0.159424,0.225612,0.225612,0.2256,1.1292,9.3899,weibull,,fleet,1.0,True
Mira Loma,BLOCK_OUTAGE,1,14.084,36,0.205871,0.14007,0.319623,0.319623,0.3196,1.1292,9.3899,weibull,,fleet,1.0,True
Mira Loma,BOS_INTERMITTENT,1,14.084,12,0.093353,0.074548,0.201438,0.201438,0.2014,1.3211,7.3259,weibull,,fleet,1.0,True
Mira Loma,BOS_INTERMITTENT,1,14.084,24,0.093353,0.059244,0.36538,0.36538,0.3654,1.3211,7.3259,weibull,,fleet,1.0,True
Mira Loma,BOS_INTERMITTENT,1,14.084,36,0.093353,0.046864,0.497998,0.497998,0.498,1.3211,7.3259,weibull,,fleet,1.0,True
Minnie Solar,OUTAGE_FULL,2,9.667,12,0.546922,0.50866,0.069959,0.069959,0.1399,1.153,14.9815,weibull,,fleet,1.0,True
Minnie Solar,OUTAGE_FULL,2,9.667,24,0.546922,0.472578,0.135931,0.135931,0.2719,1.153,14.9815,weibull,,fleet,1.0,True
Minnie Solar,OUTAGE_FULL,2,9.667,36,0.546922,0.43863,0.198003,0.198003,0.396,1.153,14.9815,weibull,,fleet,1.0,True
Medin 2 Community Solar LLC CSG,SOILING,5,4.334,12,0.851908,0.81373,0.044815,0.044815,0.2241,1.2118,19.6348,weibull,,fleet,0.867,True
Medin 2 Community Solar LLC CSG,SOILING,5,4.334,24,0.851908,0.775813,0.089323,0.089323,0.4466,1.2118,19.6348,weibull,,fleet,0.867,True
Medin 2 Community Solar LLC CSG,SOILING,5,4.334,36,0.851908,0.738458,0.133171,0.133171,0.6659,1.2118,19.6348,weibull,,fleet,0.867,True
Medin 2 Community Solar LLC CSG,TRACKER,5,4.334,12,0.879289,0.851461,0.031648,0.031648,0.1582,1.0748,29.209,weibull,,fleet,0.867,True
Medin 2 Community Solar LLC CSG,TRACKER,5,4.334,24,0.879289,0.824137,0.062724,0.062724,0.3136,1.0748,29.209,weibull,,fleet,0.867,True
Medin 2 Community Solar LLC CSG,TRACKER,5,4.334,36,0.879289,0.79738,0.093154,0.093154,0.4658,1.0748,29.209,weibull,,fleet,0.867,True
Medford WWTP,OUTAGE_FULL,1,12.334,12,0.449713,0.417152,0.072404,0.072404,0.0724,1.153,14.9815,weibull,,fleet,1.0,True
Medford WWTP,OUTAGE_FULL,1,12.334,24,0.449713,0.386612,0.140313,0.140313,0.1403,1.153,14.9815,weibull,,fleet,1.0,True
Medford WWTP,OUTAGE_FULL,1,12.334,36,0.449713,0.358016,0.2039,0.2039,0.2039,1.153,14.9815,weibull,,fleet,1.0,True
Medford WWTP,SOILING,1,12.334,12,0.56595,0.534914,0.054839,0.054839,0.0548,1.2118,19.6348,weibull,,fleet,1.0,True
Medford WWTP,SOILING,1,12.334,24,0.56595,0.505123,0.107478,0.107478,0.1075,1.2118,19.6348,weibull,,fleet,1.0,True
Medford WWTP,SOILING,1,12.334,36,0.56595,0.476584,0.157905,0.157905,0.1579,1.2118,19.6348,weibull,,fleet,1.0,True
Medford WWTP,TRACKER,1,12.334,12,0.67308,0.650189,0.034009,0.034009,0.034,1.0748,29.209,weibull,,fleet,1.0,True
Medford WWTP,TRACKER,1,12.334,24,0.67308,0.627954,0.067044,0.067044,0.067,1.0748,29.209,weibull,,fleet,1.0,True
Medford WWTP,TRACKER,1,12.334,36,0.67308,0.606369,0.099113,0.099113,0.0991,1.0748,29.209,weibull,,fleet,1.0,True
Medford WWTP,UNATTRIBUTED,1,12.334,12,0.031498,0.02244,0.287581,0.287581,0.2876,1.2,4.3863,weibull,,fleet,1.0,True
Medford WWTP,UNATTRIBUTED,1,12.334,24,0.031498,0.015905,0.495055,0.495055,0.4951,1.2,4.3863,weibull,,fleet,1.0,True
Medford WWTP,UNATTRIBUTED,1,12.334,36,0.031498,0.011219,0.643836,0.643836,0.6438,1.2,4.3863,weibull,,fleet,1.0,True
Meadowlark Solar,SOILING,12,7.25,12,0.741576,0.704929,0.049418,0.049418,0.593,1.2118,19.6348,weibull,,fleet,1.0,True
Meadowlark Solar,SOILING,12,7.25,24,0.741576,0.669208,0.097586,0.097586,1.171,1.2118,19.6348,weibull,,fleet,1.0,True
Meadowlark Solar,SOILING,12,7.25,36,0.741576,0.634531,0.144347,0.144347,1.7322,1.2118,19.6348,weibull,,fleet,1.0,True
Meadowlark Solar,TRACKER,12,7.25,12,0.799609,0.773407,0.03277,0.03277,0.3932,1.0748,29.209,weibull,,fleet,1.0,True
Meadowlark Solar,TRACKER,12,7.25,24,0.799609,0.747835,0.06475,0.06475,0.777,1.0748,29.209,weibull,,fleet,1.0,True
Meadowlark Solar,TRACKER,12,7.25,36,0.799609,0.722911,0.09592,0.09592,1.151,1.0748,29.209,weibull,,fleet,1.0,True
Meadowlark Solar,UNATTRIBUTED,12,7.25,12,0.160807,0.118353,0.264001,0.264001,3.168,1.2,4.3863,weibull,,fleet,1.0,True
Meadowlark Solar,UNATTRIBUTED,12,7.25,24,0.160807,0.086454,0.462374,0.462374,5.5485,1.2,4.3863,weibull,,fleet,1.0,True
Meadowlark Solar,UNATTRIBUTED,12,7.25,36,0.160807,0.062719,0.609971,0.609971,7.3197,1.2,4.3863,weibull,,fleet,1.0,True
Meadows PV 1,BLOCK_OUTAGE,10,9.5,12,0.363023,0.321575,0.114174,0.114174,1.1417,1.1292,9.3899,weibull,,fleet,1.0,True
Meadows PV 1,BLOCK_OUTAGE,10,9.5,24,0.363023,0.284432,0.21649,0.21649,2.1649,1.1292,9.3899,weibull,,fleet,1.0,True
Meadows PV 1,BLOCK_OUTAGE,10,9.5,36,0.363023,0.25123,0.30795,0.30795,3.0795,1.1292,9.3899,weibull,,fleet,1.0,True
Medin 2 Community Solar LLC CSG,OUTAGE_FULL,5,4.334,12,0.787192,0.737862,0.062666,0.062666,0.3133,1.153,14.9815,weibull,,fleet,0.867,True
Medin 2 Community Solar LLC CSG,OUTAGE_FULL,5,4.334,24,0.787192,0.690314,0.123068,0.123068,0.6153,1.153,14.9815,weibull,,fleet,0.867,True
Medin 2 Community Solar LLC CSG,OUTAGE_FULL,5,4.334,36,0.787192,0.644776,0.180917,0.180917,0.9046,1.153,14.9815,weibull,,fleet,0.867,True
Medline Ind. Phase 2 Tracy,BOS_INTERMITTENT,10,7.669,12,0.345664,0.286788,0.17033,0.17033,1.7033,1.3211,7.3259,weibull,,fleet,1.0,True
Medline Ind. Phase 2 Tracy,BOS_INTERMITTENT,10,7.669,24,0.345664,0.236265,0.316489,0.316489,3.1649,1.3211,7.3259,weibull,,fleet,1.0,True
Medline Ind. Phase 2 Tracy,BOS_INTERMITTENT,10,7.669,36,0.345664,0.193372,0.440579,0.440579,4.4058,1.3211,7.3259,weibull,,fleet,1.0,True
Medin CSG,OUTAGE_FULL,1,4.0,12,0.804007,0.754156,0.062003,0.062003,0.062,1.153,14.9815,weibull,,fleet,0.8,True
Medin CSG,OUTAGE_FULL,1,4.0,24,0.804007,0.705982,0.121921,0.121921,0.1219,1.153,14.9815,weibull,,fleet,0.8,True
Medin CSG,OUTAGE_FULL,1,4.0,36,0.804007,0.659754,0.179418,0.179418,0.1794,1.153,14.9815,weibull,,fleet,0.8,True
Medin CSG,SOILING,1,4.0,12,0.864648,0.826471,0.044153,0.044153,0.0442,1.2118,19.6348,weibull,,fleet,0.8,True
Medin CSG,SOILING,1,4.0,24,0.864648,0.788428,0.088152,0.088152,0.0882,1.2118,19.6348,weibull,,fleet,0.8,True
Medin CSG,SOILING,1,4.0,36,0.864648,0.750858,0.131603,0.131603,0.1316,1.2118,19.6348,weibull,,fleet,0.8,True
Medin CSG,TRACKER,1,4.0,12,0.888681,0.860704,0.031481,0.031481,0.0315,1.0748,29.209,weibull,,fleet,0.8,True
Medin CSG,TRACKER,1,4.0,24,0.888681,0.833204,0.062427,0.062427,0.0624,1.0748,29.209,weibull,,fleet,0.8,True
Medin CSG,TRACKER,1,4.0,36,0.888681,0.806251,0.092755,0.092755,0.0928,1.0748,29.209,weibull,,fleet,0.8,True
Medusa NY 1,TRACKER,1,5.5,12,0.84688,0.819646,0.032157,0.032157,0.0322,1.0748,29.209,weibull,,fleet,1.0,True
Medusa NY 1,TRACKER,1,5.5,24,0.84688,0.792987,0.063636,0.063636,0.0636,1.0748,29.209,weibull,,fleet,1.0,True
Medusa NY 1,TRACKER,1,5.5,36,0.84688,0.766941,0.094393,0.094393,0.0944,1.0748,29.209,weibull,,fleet,1.0,True
Meeker Community Solar One LLC CSG,BLOCK_OUTAGE,1,6.001,12,0.547052,0.487786,0.108336,0.108336,0.1083,1.1292,9.3899,weibull,,fleet,1.0,True
Meeker Community Solar One LLC CSG,BLOCK_OUTAGE,1,6.001,24,0.547052,0.434011,0.206637,0.206637,0.2066,1.1292,9.3899,weibull,,fleet,1.0,True
Meeker Community Solar One LLC CSG,BLOCK_OUTAGE,1,6.001,36,0.547052,0.385428,0.295445,0.295445,0.2954,1.1292,9.3899,weibull,,fleet,1.0,True
Medline Ind. Phase 2 Tracy,SOILING,10,7.669,12,0.726121,0.689845,0.049958,0.049958,0.4996,1.2118,19.6348,weibull,,fleet,1.0,True
Medline Ind. Phase 2 Tracy,SOILING,10,7.669,24,0.726121,0.65455,0.098567,0.098567,0.9857,1.2118,19.6348,weibull,,fleet,1.0,True
Medline Ind. Phase 2 Tracy,SOILING,10,7.669,36,0.726121,0.620337,0.145684,0.145684,1.4568,1.2118,19.6348,weibull,,fleet,1.0,True
Medline Ind. Phase 2 Tracy,TRACKER,10,7.669,12,0.788558,0.762617,0.032897,0.032897,0.329,1.0748,29.209,weibull,,fleet,1.0,True
Medline Ind. Phase 2 Tracy,TRACKER,10,7.669,24,0.788558,0.737315,0.064983,0.064983,0.6498,1.0748,29.209,weibull,,fleet,1.0,True
Medline Ind. Phase 2 Tracy,TRACKER,10,7.669,36,0.788558,0.712665,0.096243,0.096243,0.9624,1.0748,29.209,weibull,,fleet,1.0,True
Medusa NY 1,BLOCK_OUTAGE,1,5.5,12,0.57888,0.516778,0.10728,0.10728,0.1073,1.1292,9.3899,weibull,,fleet,1.0,True
Medusa NY 1,BLOCK_OUTAGE,1,5.5,24,0.57888,0.460284,0.204871,0.204871,0.2049,1.1292,9.3899,weibull,,fleet,1.0,True
Medusa NY 1,BLOCK_OUTAGE,1,5.5,36,0.57888,0.409141,0.29322,0.29322,0.2932,1.1292,9.3899,weibull,,fleet,1.0,True
Mission Solar LLC,BLOCK_OUTAGE,1,11.001,12,0.302476,0.267349,0.11613,0.11613,0.1161,1.1292,9.3899,weibull,,fleet,1.0,True
Mission Solar LLC,BLOCK_OUTAGE,1,11.001,24,0.302476,0.235986,0.219818,0.219818,0.2198,1.1292,9.3899,weibull,,fleet,1.0,True
Mission Solar LLC,BLOCK_OUTAGE,1,11.001,36,0.302476,0.208042,0.312201,0.312201,0.3122,1.1292,9.3899,weibull,,fleet,1.0,True
Misenheimer Farm,BLOCK_OUTAGE,3,10.001,12,0.341695,0.30245,0.114854,0.114854,0.3446,1.1292,9.3899,weibull,,fleet,1.0,True
Misenheimer Farm,BLOCK_OUTAGE,3,10.001,24,0.341695,0.267326,0.217647,0.217647,0.6529,1.1292,9.3899,weibull,,fleet,1.0,True
Misenheimer Farm,BLOCK_OUTAGE,3,10.001,36,0.341695,0.235966,0.309426,0.309426,0.9283,1.1292,9.3899,weibull,,fleet,1.0,True
Medford WWTP,BLOCK_OUTAGE,1,12.334,12,0.256494,0.226308,0.117687,0.117687,0.1177,1.1292,9.3899,weibull,,fleet,1.0,True
Medford WWTP,BLOCK_OUTAGE,1,12.334,24,0.256494,0.199431,0.222473,0.222473,0.2225,1.1292,9.3899,weibull,,fleet,1.0,True
Medford WWTP,BLOCK_OUTAGE,1,12.334,36,0.256494,0.175545,0.315598,0.315598,0.3156,1.1292,9.3899,weibull,,fleet,1.0,True
Medford WWTP,BOS_INTERMITTENT,1,12.334,12,0.13667,0.110131,0.194181,0.194181,0.1942,1.3211,7.3259,weibull,,fleet,1.0,True
Medford WWTP,BOS_INTERMITTENT,1,12.334,24,0.13667,0.088279,0.354067,0.354067,0.3541,1.3211,7.3259,weibull,,fleet,1.0,True
Medford WWTP,BOS_INTERMITTENT,1,12.334,36,0.13667,0.07041,0.484819,0.484819,0.4848,1.3211,7.3259,weibull,,fleet,1.0,True
Medusa NY 1,SOILING,1,5.5,12,0.807396,0.769554,0.046869,0.046869,0.0469,1.2118,19.6348,weibull,,fleet,1.0,True
Medusa NY 1,SOILING,1,5.5,24,0.807396,0.732316,0.09299,0.09299,0.093,1.2118,19.6348,weibull,,fleet,1.0,True
Medusa NY 1,SOILING,1,5.5,36,0.807396,0.695888,0.138108,0.138108,0.1381,1.2118,19.6348,weibull,,fleet,1.0,True
Mission Solar LLC,UNATTRIBUTED,1,11.001,12,0.049082,0.035226,0.282317,0.282317,0.2823,1.2,4.3863,weibull,,fleet,1.0,True
Mission Solar LLC,UNATTRIBUTED,1,11.001,24,0.049082,0.02514,0.487797,0.487797,0.4878,1.2,4.3863,weibull,,fleet,1.0,True
Mission Solar LLC,UNATTRIBUTED,1,11.001,36,0.049082,0.017849,0.636355,0.636355,0.6364,1.2,4.3863,weibull,,fleet,1.0,True
Mitchell Creek,BLOCK_OUTAGE,42,1.081,12,0.916577,0.833218,0.090945,0.090945,3.8197,1.1292,9.3899,weibull,,fleet,0.216,True
Mitchell Creek,BLOCK_OUTAGE,42,1.081,24,0.916577,0.752642,0.178855,0.178855,7.5119,1.1292,9.3899,weibull,,fleet,0.216,True
Mitchell Creek,BLOCK_OUTAGE,42,1.081,36,0.916577,0.676853,0.261543,0.261543,10.9848,1.1292,9.3899,weibull,,fleet,0.216,True
Misenheimer Farm,TRACKER,3,10.001,12,0.729042,0.704611,0.033511,0.033511,0.1005,1.0748,29.209,weibull,,fleet,1.0,True
