ordering,segment,rank_in_segment,customer,is_ssi_customer,sites_total,total_gas_mw,sites_confirmed,sites_likely,sites_exposed,mw_at_risk,bpri_weighted,recoverable_usd,worst_site,states,bas,cems_backed_sites,share_at_risk,rank_recoverable,rank_share_at_risk,share_rank_note
by_recoverable_usd,prospect (cold outreach),80,North American Natural Res,False,4,21.6,0,0,0,0.0,46.132286337630994,0.0,Autumn Hills Generating Facility,MI,"MISO, PJM",0,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),81,North American Central - LLC,False,1,4.0,0,0,0,0.0,40.254324171132616,0.0,Central Generating,MI,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),82,"North American Biofuels, LLC",False,2,3.0,0,0,0,0.0,40.09383573511969,0.0,Blue Ridge Generating,KY,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),83,"North American -- Erie, LLC",False,1,2.4000000000000004,0,0,0,0.0,46.38637127712109,0.0,North American - Erie Generating Station,OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),84,Norfork Southern Corp,False,1,1.5,0,0,0,0.0,64.61235679214403,0.0,Juniata Locomotive Shop,PA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),85,"Palm Springs, City of - (CA)",False,1,1.2,0,0,0,0.0,57.11779448621552,0.0,Municipal Cogen Plant,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),86,NiSource Group,False,5,960.5,0,1,2,258.0,61.956207150516846,0.0,R M Schahfer,IN,MISO,2,0.26861009890681936,65,24.0,
by_recoverable_usd,prospect (cold outreach),87,Nodal Power,False,1,3.2,0,0,0,0.0,47.63723572212234,0.0,Nodal Power,NM,EPE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),88,PanCentral CGC Holdings LLC,False,1,283.5,0,0,1,0.0,62.26830984649575,0.0,LSP-Cottage Grove LP,MN,MISO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),89,Nissequoque Cogen Partners,False,1,47.0,0,0,0,0.0,29.8216276477146,0.0,Stony Brook Cogen Plant,NY,NYIS,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),90,Nippon Dynawave Packaging Co.,False,1,0.0,0,0,0,0.0,50.0,0.0,Nippon Dynawave Packaging Longview WA,WA,BPAT,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),91,"Panoche Energy Center, LLC",False,1,432.0,0,0,0,0.0,45.83265378168357,0.0,Panoche Energy Center,CA,CISO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),92,"Niles Power, LLC",False,1,0.0,0,0,0,0.0,50.0,0.0,Niles Power Plant,OH,PJM,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),93,Nightpeak Energy,False,1,127.2,0,0,0,0.0,56.16541353383458,0.0,Saguaro Power,NV,NEVP,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),94,Panwest NCA2 Holdings LLC,False,1,96.3,0,1,0,96.3,63.75,0.0,Nevada Cogen Associates 2 Black Mountain,NV,NEVP,0,1.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),95,Paramount Group Inc,False,1,1.5,0,0,0,0.0,61.706896551724135,0.0,One Market Plaza,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),96,"ND Paper, Inc.",False,3,35.6,0,0,0,0.0,45.22888146969663,0.0,Mead Rumford Cogen,"ME, WI","ISNE, MISO",0,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),97,Pensacola Christian College,False,1,13.700000000000003,0,0,1,0.0,71.19421906693711,0.0,Standby Generation Plant,FL,FPL,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),98,NC Municipal Power Agency,False,1,30.0,0,0,0,0.0,49.177539608574094,0.0,Monroe Generating Station,NC,DUK,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),99,NASA Johnson Space Center,False,1,11.2,0,0,0,0.0,40.004988360492185,0.0,NASA Johnson Space Center CHP,TX,ERCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),100,Peoples Electric Cooperative,False,5,75.0,0,0,0,0.0,33.796094111472506,0.0,Buzzard Flop,OK,SWPP,0,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),101,Petra Nova Power I LLC,False,1,82.2,0,0,0,0.0,21.545472126867477,0.0,Petra Nova Carbon Capture Cogen,TX,ERCO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),102,Phelps Dodge Refining Corp,False,1,19.599999999999998,0,0,0,0.0,49.0,0.0,Phelps Dodge Refining,TX,EPE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),103,NAPS - Solon LLC,False,1,3.2,0,0,0,0.0,27.30380782696969,0.0,Cuyahoga Generating Facility,OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),104,NAES Corporation,False,1,0.0,0,0,0,0.0,50.0,0.0,CT Resource Rec Authority Facility,CT,ISNE,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),105,Paulsboro Refining Company - LLC,False,2,60.5,0,0,0,0.0,42.80463133444462,0.0,Paulsboro Refinery,NJ,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),106,Philadelphia Authority for Industrial Development,False,1,8.0,0,0,0,0.0,52.97540567951319,0.0,Navy Yard Peaker Station,PA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),107,NAEA Energy Massachusetts LLC,False,2,233.6,0,0,0,0.0,51.62575892340506,0.0,Essential Power Massachusetts LLC,MA,ISNE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),108,Philip Morris USA - Park 500,False,1,13.0,0,0,0,0.0,48.4860588972431,0.0,Park 500 Philip Morris USA,VA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),109,Phillips 66,False,1,19.0,0,0,0,0.0,63.0811403508772,0.0,Alliance Refinery,LA,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),110,Museum of Science and Industry,False,1,1.7,0,0,0,0.0,57.773109243697476,0.0,Museum of Science and Industry,IL,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),111,Phillips 66 - Los Angeles,False,1,58.5,0,0,0,0.0,43.526806526806524,0.0,Los Angeles Refinery Wilmington,CA,LDWP,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),112,Mt Poso Cogeneration Co,False,1,0.0,0,0,0,0.0,50.0,0.0,Mt Poso Cogeneration,CA,CISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),113,Moxie Freedom LLC,False,1,1105.0,0,0,0,0.0,53.34667487684729,0.0,Moxie Freedom Generation Plant,PA,PJM,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),114,"Mountain Power, LLC",False,1,0.0,0,0,0,0.0,50.0,0.0,Mountain,PA,PJM,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),115,NAEA Ocean Peaking Power LLC,False,1,397.8,0,0,0,0.0,53.832199546485256,0.0,NAEA Ocean Peaking Power LLC,NJ,PJM,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),116,New Athens Generating Company LLC,False,1,1221.6000000000001,0,0,0,0.0,63.7462446499122,0.0,Athens Generating Plant,NY,NYIS,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),117,Nevada Gold Mines,False,1,117.60000000000004,0,0,0,0.0,62.232142857142854,0.0,Western 102 Power Plant,NV,NEVP,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),118,"Nelson Gardens Energy, LLC",False,1,4.4,0,0,0,0.0,43.29476516336514,0.0,Nelson Gardens Landfill Gas to Energy,TX,ERCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),119,Pawtucket Power Associates LP,False,1,68.8,0,1,0,68.8,72.5152119600258,0.0,Pawtucket Power Associates,RI,ISNE,0,1.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),120,Neenah Paper Michigan Inc.,False,1,0.0,0,0,0,0.0,50.0,0.0,Neenah Paper Munising Mill,MI,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),121,Nebraska Public Power District,False,5,412.59999999999997,0,0,0,0.0,41.814540505531106,0.0,Hallam,NE,SWPP,3,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),122,National Salvage & Service Corporation,False,2,0.0,0,0,0,0.0,50.0,0.0,National Energy of McBain,MI,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),123,Payson City Corporation,False,1,5.2,0,0,0,0.0,53.6353560256065,0.0,Payson,UT,PACE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),124,"Peak Power 1, LLC",False,1,6.300000000000001,0,0,0,0.0,46.348148148148155,0.0,Peak Power 1 Cogen,NY,NYIS,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),125,"NE Renewable Fitchburg, LLC",False,1,0.0,0,0,0,0.0,50.0,0.0,"NE Renewable Fitchburg, LLC",MA,ISNE,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),126,National Grid Group,False,7,2805.2,0,0,1,0.0,56.01482378968146,0.0,Port Jefferson,NY,NYIS,6,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),127,National Animal Disease Center,False,1,3.0,0,0,0,0.0,54.94255319148936,0.0,NCAH Central Utility Plant,IA,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),128,Nassau Energy Corp,False,1,55.0,0,0,0,0.0,50.928080673758856,0.0,Nassau Energy Corp,NY,NYIS,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),129,"Napoleon Biogas, LLC",False,1,2.8,0,0,0,0.0,42.87912087912088,0.0,Napoleon Biogas,OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),130,Naperville Trust,False,1,4.7,0,0,0,0.0,56.08552631578947,0.0,Nalco,IL,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),131,NYU LANGONE HEALTH,False,2,9.1,0,0,0,0.0,41.81645557567527,0.0,NYU Langone Hospital- Brooklyn,NY,NYIS,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),132,Pedricktown Cogeneration Company LP,False,1,140.2,0,0,0,0.0,59.611742424242415,0.0,Pedricktown Cogeneration Company LP,NJ,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),133,NRG Energy Group,False,25,14253.4,0,2,1,1201.0,51.53430338835803,0.0,T H Wharton,"CA, IN, LA, MD, NY, OH, TX","CISO, ERCO, MISO, NYIS, PJM",14,0.08426059747148049,65,44.0,
by_recoverable_usd,prospect (cold outreach),134,"NET Power, LLC",False,1,0.0,0,0,0,0.0,50.0,0.0,NET Power La Porte Station,TX,ERCO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),135,National Institutes of Health,False,1,28.0,0,0,0,0.0,22.51639107826399,0.0,NIH Cogeneration Facility,MD,PJM,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),136,Outagamie Clean Energy Project LLC,False,1,6.4,0,0,0,0.0,52.30984910222759,0.0,Outagamie County Co-Generation Facility,WI,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),137,Otter Tail Power Co,False,2,399.0,0,0,0,0.0,61.21598334629018,0.0,Astoria Station,"MN, SD",MISO,2,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),138,Otter Creek Ethanol LLC - Poet Ashton,False,1,7.5,0,0,0,0.0,45.88936170212766,0.0,Otter Creek Ethanol Poet - Ashton,IA,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),139,Otsego Paper Inc,False,1,21.2,0,0,0,0.0,48.52447552447553,0.0,Otsego Mill Power Plant,MI,MISO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),140,POET Biorefining - Portland,False,1,3.5,0,0,0,0.0,39.75226293103448,0.0,POET Biorefining - Portland,IN,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),141,"POET Biorefining Caro, LLC",False,1,3.8,0,0,0,0.0,38.12079741379311,0.0,"POET Biorefining Caro, LLC",MI,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),142,POET Biorefining LLC - Corning,False,1,5.0,0,0,0,0.0,46.445150862068964,0.0,POET Biorefining LLC - Corning,IA,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),143,"Otay Landfill Gas LLC c/o EPP Service Company, LLC",False,1,10.5,0,0,0,0.0,46.55555555555556,0.0,"Otay Landfill Gas, LLC",CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),144,Oswego County - (NY),False,1,0.0,0,0,0,0.0,50.0,0.0,Oswego County Energy Recovery,NY,NYIS,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),145,North Slope Borough Power & Light (AK),False,4,22.5,0,0,1,0.0,51.9035378030002,0.0,Barrow,AK,nan,0,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),146,Orion Engineered Carbons,False,1,20.0,0,0,0,0.0,38.190124889478334,0.0,Engineered Carbons Borger Cogen,TX,SWPP,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),147,"Organic Energy Solutions, Inc.",False,1,0.0,0,0,0,0.0,50.0,0.0,OES Biogas Power,CA,CISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),148,Oregon Environmental Industries LLC,False,1,3.2,0,0,0,0.0,42.35994397759104,0.0,Dry Creek LFG to Energy Project,OR,PACW,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),149,Oregon Clean Energy Center,False,2,1060.0,0,0,0,0.0,51.6750332906909,0.0,Oregon Clean Energy Center,OH,PJM,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),150,Orange Grove Energy LP,False,1,118.0,0,0,0,0.0,51.199338296112494,0.0,Orange Grove Peaking Facility,CA,CISO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),151,Orange County Sanitation Dist - (CA),False,1,7.5,0,0,0,0.0,47.24444444444444,0.0,Plant No 1 Orange County,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),152,Orange County Sanitation Dist,False,2,16.0,0,0,0,0.0,48.82606907894736,0.0,Plant No 2 Orange County,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),153,Orange Cogeneration LP,False,1,157.2,0,0,0,0.0,47.81009361762077,0.0,Orange Cogeneration Facility,FL,FPC,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),154,POET Biorefining Lake Crystal,False,1,1.0,0,0,0,0.0,53.26168766578249,0.0,POET Biorefining Lake Crystal,MN,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),155,Orlando Utilities Commission,False,5,1944.1,0,0,0,0.0,48.897081501068726,0.0,Curtis H Stanton Energy Center,FL,"FMPP, FPC",4,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),156,POET Biorefining - Gowrie,False,1,5.0,0,0,0,0.0,49.31422413793103,0.0,POET Biorefining - Gowrie,IA,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),157,POET Biorefining - Hudson,False,1,3.6,0,0,0,0.0,40.02033874889478,0.0,POET Biorefining - Hudson,SD,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),158,"POET Biorefining - Alexandria, LLC.",False,1,3.6,0,0,0,0.0,38.955064655172414,0.0,"POET Biorefining- Alexandria, LLC",IN,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),159,POET Bioprocessing- Mitchell,False,1,3.9,0,0,0,0.0,41.038469827586205,0.0,POET Bioprocessing- Mitchell,SD,SWPP,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),160,POET Biorefining - Jewell,False,1,5.0,0,0,0,0.0,42.81239224137931,0.0,POET Biorefining - Jewell,IA,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),161,PHR Holdings LLC,False,1,427.2,0,0,0,0.0,61.17784992784993,0.0,Bacliff,TX,ERCO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),162,"POET Biorefining - Leipsic, LLC",False,1,3.5,0,0,0,0.0,43.83362068965516,0.0,"POET Biorefining - Leipsic, LLC",OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),163,PG&E Group,False,3,1499.1,0,0,0,0.0,53.627381468620406,0.0,Colusa Generating Station,CA,CISO,2,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),164,"POET Biorefining - Marion, LLC",False,1,7.8,0,0,0,0.0,40.56045258620689,0.0,"POET Biorefining - Marion, LLC",OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),165,Oxbow Creek Energy LLC,False,1,22.0,0,0,0,0.0,33.89566802709814,0.0,Oxbow Creek,PA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),166,PES,False,1,30.0,0,0,1,0.0,55.87044534412956,0.0,Philadelphia Refinery,PA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),167,PEI Power Corp,False,2,92.9,0,0,0,0.0,58.78250970148364,0.0,Archbald Power Station,PA,PJM,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),168,"PCR Rapids 1 Op, LLC",False,1,0.0,0,0,0,0.0,50.0,0.0,Wisconsin Rapids Pulp Mill,WI,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),169,PCA-Valdosta Mill,False,1,0.0,0,0,0,0.0,50.0,0.0,PCA-Valdosta Mill,GA,SOCO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),170,PCA-Tomahawk Mill,False,1,15.7,0,0,0,0.0,48.444073275862074,0.0,Packaging of America Tomahawk Mill,WI,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
