plant_id,plant_name,customer,is_ssi_customer,state,ba,tech,mw,original_cod,bop_age,C1,C2,C3,C4,C5,C6,C7,BPRI,bpri_confidence,tier,exposure_composite,evidence_led,exposure_led,evidence_imputed,cooling_signal_pct,cooling_trend_pct_per_yr,summer_penalty_pct,summer_gap_to_envelope_pct,cooling_flag_years,c2_years,starts_per_MW_yr,cum_starts_est,trip_rate,cold_start_share,ramp_p95,lf_cv,low_lf_share,interruptible,c3_source,has_cems,heat_input_ratio,recoverable_usd,dominant_signature,suggested_scope,chp_cohort,climate_region,size_band
54281,Interstate Paper LLC Riceboro,Interstate Paper LLC,False,GA,SOCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
54318,General Chemical,Tata Chemicals Partners,False,WY,PACE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,arid,
50614,Mosinee Mill,"Ahlstrom-Munksjo NA Specialty Solutions, LLC",False,WI,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
63853,POET Biorefining - Chancellor,POET Biorefining- Chancellor,False,SD,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50396,Dillard Complex,Roseburg Forest Products Co,False,OR,PACW,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50406,Somerset Plant,Sappi Fine Paper North America-Somerset,False,ME,ISNE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50407,Mobile Energy Services LLC,DTE Energy,True,AL,SOCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
60340,Albany Green Energy,"Albany Green Energy, LLC",False,GA,SOCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,inland,
60084,PCA-Valdosta Mill,PCA-Valdosta Mill,False,GA,SOCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
60100,Dinuba Energy,Dinuba Energy,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
54409,Dartmouth College Heating Plant,Institutional Self-Generation (various),False,NH,ISNE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
54415,Cadillac Renewable Energy,Cadillac Renewable Energy LLC,False,MI,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
54424,Quantum Pasco Power LP,EthosEnergy Power Plant Services,False,FL,TEC,CC,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,inland,
54627,Okeelanta Cogeneration,New Hope Power Company,False,FL,FPL,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,inland,
54638,Johnsonburg Mill,Domtar LLC,False,PA,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
54656,International Paper Riegelwood Mill,International Paper Co-Riegelwood,False,NC,CPLE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50388,Phillips 66 Carbon Plant,Phillips 66 Company,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
54529,Wheelabrator Ridge Energy,Wheelabrator Environmental Systems,False,FL,FMPP,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
54533,Southern Minnesota Beet Sugar,Southern Minnesota Beet Sugar,False,MN,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
54472,Simplot Phosphates,Simplot Phosphates LLC,False,WY,PACE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,arid,
54427,Gaylord Container Bogalusa,Temple-Inland Corp,False,LA,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
54429,Alabama Pine Pulp,Alabama River Cellulose LLC,False,AL,SOCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
54464,Graphic Packaging Intl Macon Mill,Riverwood Intl USA Inc,False,GA,SOCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50555,Rosemary Power Station,Dominion Energy Group,False,NC,PJM,CC,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
50560,Pacific-Ultrapower Chinese Station,IHI Power Services Corp,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
50472,Reworld Niagara I,"Reworld Niagara I, LLC",False,NY,NYIS,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50474,Swift Creek Chemical Complex,White Springs Agrici Chem Inc,False,FL,FPC,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50482,Clewiston Sugar House,United States Sugar Corp,False,FL,FPC,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
55429,Kentucky Mills,Domtar Paper Company LLC,False,KY,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
10772,Rio Bravo Rocklin,Rio Bravo Rocklin,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
10773,Altavista Power Station,Dominion Energy Group,False,VA,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
10777,HL Power,HL Power Company,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
10746,Covanta Delaware Valley,Covanta Delaware Valley LP,False,PA,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,coastal,
10764,Blue Lake Power LLC,Blue Lake Power LLC,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,coastal,
10697,St Francisville Mill,"Hood Container of Louisiana, LLC",False,LA,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
10699,Georgia-Pacific Consr Prods LP-Naheola,Georgia-Pacific Consr Prods LP-Naheola,False,AL,SOCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
59055,Rariton OMP,Janssen Pharmaceutical Co,False,NJ,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
10822,Grayling Generating Station,NorthStar Clean Energy,False,MI,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
10836,Woodland Biomass Power Ltd,DTE Energy,True,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
10765,NE Renewable Power Jonesboro,Stored Solar J&WE,False,ME,ISNE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,coastal,
10766,NE Renewable Power West Enfield,Stored Solar J&WE,False,ME,ISNE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
10767,Rio Bravo Fresno,Rio Bravo Fresno,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
10771,Hopewell Power Station,Dominion Energy Group,False,VA,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,coastal,
59658,SPI Anderson 2,NV Energy (BHE),False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
54746,Wheelabrator Falls,Wheelabrator Environmental Systems,False,PA,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
54677,CII Carbon LLC,CII Carbon LLC,False,LA,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
55311,BASF Freeport Works,Industrial Self-Generation (various),False,TX,ERCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
54908,Enderlin,Archer Daniels Midland Co,False,ND,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
58253,CBS Television City,"Televison City Studios, LLC.",False,CA,LDWP,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,coastal,
10186,Anson Abenaki Hydros,"Eagle Creek Madison Hydro, LLC",False,ME,ISNE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
10346,Hillman Power LLC,Hillman Power Co,False,MI,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
10384,Edgecombe Genco LLC,Edgecombe Operating Services LLC,False,NC,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,inland,
10343,Foster Wheeler Mt Carmel Cogen,Mount Carmel Cogen Inc,False,PA,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,inland,
10300,Desert View Power,Desert View Power Inc,False,CA,IID,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,arid,
50035,MMWAC Resource Recovery Facility,Maine Waste to Energy,False,ME,ISNE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,industrial,
50300,VESI Pomona,"VESI Pomona Energy Storage, Inc.",False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
50273,Pioneer Valley Resource Recovery,Community Eco Springfield LLC,False,MA,ISNE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,industrial,
50274,Simplot Leasing Don Plant,Simplot Leasing Corp,False,ID,IPCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50290,SEMASS Resource Recovery,SEMASS Partnership,False,MA,ISNE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,coastal,
50250,International Paper Pensacola,International Paper Co-Pensacola,False,FL,SOCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
50251,Billerud Quinnesec Mill,Billerud Quinnesec Mill,False,MI,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50254,KapStone Kraft Paper Corp,"Westrock Kraft Paper, LLC",False,NC,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
54751,Genesee Power Station LP,NorthStar Clean Energy,False,MI,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
54752,International Paper Pine Hill Mill,International Paper Co.,False,AL,SOCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
54763,WestRock Demopolis Mill,"WestRock Mill Company, LLC",False,AL,SOCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50101,WestRock (TX),WestRock (TX),False,TX,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
56192,Georgia-Pacific Wauna Mill,Georgia-Pacific Wauna LLC,False,OR,BPAT,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
50293,Wadham Energy,Wadham Energy LP,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
54618,Ingredion Winston Salem,Ingredion Inc - Winston Salem,False,NC,DUK,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
54620,"NE Renewable Fitchburg, LLC","NE Renewable Fitchburg, LLC",False,MA,ISNE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
54626,Mt Poso Cogeneration,Mt Poso Cogeneration Co,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,arid,
1024,Crawfordsville Power Plant,Crawfordsville Energy LLC,False,IN,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
54562,Longview Fibre,Longview Fibre Co,False,WA,BPAT,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
2914,Dover (OH),Municipal / Public Utility (various),False,OH,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
50371,"The Mosaic Company, Plant City Facility","The Mosaic Company, Plant City Facility",False,FL,TEC,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50305,Alpena Cement Plant,Lafarge Corp,False,MI,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
10118,Harrisburg Facility,Harrisburg Authority,False,PA,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,inland,
10120,Pinova Inc.,Pinova Inc.,False,GA,SOCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
10052,Fairhaven Power,DG Fairhaven Power LLC,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,coastal,
57949,MSC Sebewaing,Michigan Sugar Company,False,MI,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
58109,Georgia-Pacific Toledo Mill,Georgia-Pacific Toledo LLC,False,OR,BPAT,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
58124,Rothschild Biomass Cogen Facility,We Energies,True,WI,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,inland,
58472,Buena Vista Biomass Power,Buena Vista Biomass LLC,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,industrial,
50153,Texas City Plant Union Carbide,Union Carbide Corp-Texas City,False,TX,ERCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
50121,Valero Refinery Corpus Christi West,Valero Refining Co,False,TX,ERCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,coastal,
3251,H B Robinson,Duke Energy Group,False,SC,CPLE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
3254,Buzzard Roost,Santee Cooper,False,SC,DUK,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
58069,PRSI FCC Generator,Pasadena Refining System Inc,False,TX,ERCO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
58108,International Paper Red River Mill,Red River Mill Intl Paper Company,False,LA,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
56405,Nevada Solar One,Nordex Acciona North America,True,NV,NEVP,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,arid,
50184,GCF US Holdings LLC Columbus Mill,GCF US Holdings LLC (Columbus Mill),False,MS,TVA,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50187,Nippon Dynawave Packaging Longview WA,Nippon Dynawave Packaging Co.,False,WA,BPAT,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
50188,International Paper Co. - New Bern Mill,International Paper Co. - New Bern Mill,False,NC,CPLE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
50189,Domtar Paper Co LLC Plymouth NC,Domtar Paper Company LLC,False,NC,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
50190,Domtar Paper Company Rothschild,Domtar Paper Company Rothschild,False,WI,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,industrial,
50191,IP Springfield Oregon,International Paper Corporation - Springfield,False,OR,BPAT,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50192,International Paper Valliant OK,International Paper - Valliant,False,OK,SWPP,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
50205,Williams Ignacio Natural Gas Plant,Harvest Midstream Co,False,CO,WACM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,industrial,
50215,York County Resource Recovery,York County Solid W & R Auth - (PA),False,PA,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,inland,
50225,Regional Waste Systems,Ecomaine,False,ME,ISNE,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,coastal,
50410,Chester Operations,Kimberly-Clark Corp,False,PA,PJM,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,coastal,
50413,Olmsted Waste Energy,Olmsted County Public Works - (MN),False,MN,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
10840,Covanta Delano Energy,Clean Energy Systems Delano,False,CA,CISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,arid,
10849,Silver Bay Power,Cleveland Cliffs Inc,False,MN,MISO,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,True,industrial,
57684,Goodsprings Waste Heat Recovery,NV Energy (BHE),False,NV,NEVP,ST,,,,50.0,50.0,,,,,,49.99999999999999,low,LOW,,False,False,True,,,,,0.0,0.0,,,,,,,,,proxy (LF variance),False,,0.0,HEALTHY,No action,False,arid,
